Column,Era,author,filename,title,,url,
2017,Classical,Cornelius Tacitus,tac.ann2.txt,Annales II,Tacitus,http://thelatinlibrary.com/tacitus/tac.ann2.shtml,
2018,Classical,Cornelius Tacitus,tac.ann3.txt,Annales III,Tacitus,http://thelatinlibrary.com/tacitus/tac.ann3.shtml,
2019,Classical,Cornelius Tacitus,tac.ann4.txt,Annales IV,Tacitus,http://thelatinlibrary.com/tacitus/tac.ann4.shtml,
2020,Classical,Cornelius Tacitus,tac.ann5.txt,Annales V,Tacitus,http://thelatinlibrary.com/tacitus/tac.ann5.shtml,
2021,Classical,Cornelius Tacitus,tac.ann6.txt,Annales VI,Tacitus,http://thelatinlibrary.com/tacitus/tac.ann6.shtml,
2022,Classical,Cornelius Tacitus,tac.dialogus.txt,Dialogus de Oratoribus,Tacitus,http://thelatinlibrary.com/tacitus/tac.dialogus.shtml,
2023,Classical,Cornelius Tacitus,tac.ger.txt,Germania,Tacitus,http://thelatinlibrary.com/tacitus/tac.ger.shtml,
2024,Classical,Cornelius Tacitus,tac.hist1.txt,Histories I,Tacitus,http://thelatinlibrary.com/tacitus/tac.hist1.shtml,
2025,Classical,Cornelius Tacitus,tac.hist2.txt,Histories II,Tacitus,http://thelatinlibrary.com/tacitus/tac.hist2.shtml,
2026,Classical,Cornelius Tacitus,tac.hist3.txt,Histories III,Tacitus,http://thelatinlibrary.com/tacitus/tac.hist3.shtml,
2027,Classical,Cornelius Tacitus,tac.hist4.txt,Histories IV,Tacitus,http://thelatinlibrary.com/tacitus/tac.hist4.shtml,
2028,Classical,Cornelius Tacitus,tac.hist5.txt,Histories V,Tacitus,http://thelatinlibrary.com/tacitus/tac.hist5.shtml,
1165,Medieval,Dantes Aligerius,ec1.txt,Eclogae,Dante,http://thelatinlibrary.com/dante/ec1.shtml,
1166,Medieval,Dantes Aligerius,ep.txt,Epistolae,Dante,http://thelatinlibrary.com/dante/ep.shtml,
1167,Medieval,Dantes Aligerius,mon1.txt,Monarchia I,Dante,http://thelatinlibrary.com/dante/mon1.shtml,
1168,Medieval,Dantes Aligerius,mon2.txt,Monarchia II,Dante,http://thelatinlibrary.com/dante/mon2.shtml,
1169,Medieval,Dantes Aligerius,mon3.txt,Monarchia III,Dante,http://thelatinlibrary.com/dante/mon3.shtml,
1170,Medieval,Dantes Aligerius,vulgar.txt,De Vulgari Eloquentia I,Dante,http://thelatinlibrary.com/dante/vulgar.shtml,
1171,Medieval,Dantes Aligerius,vulgar2.txt,De Vulgari Eloquentia II,Dante,http://thelatinlibrary.com/dante/vulgar2.shtml,
77,Medieval,Dares Phrygius,dares.txt,De Excidio Trojae Historia,Dares the Phrygian,http://thelatinlibrary.com/dares.html,
78,Medieval,Dares Phrygius,dares1.txt,De Excidio Trojae Historia,Dares the Phrygian,http://thelatinlibrary.com/dares1.html,
1414,Classical,Decimus Iunius Iuvenalis,1.txt,Satura I,Juvenal,http://thelatinlibrary.com/juvenal/1.shtml,
1415,Classical,Decimus Iunius Iuvenalis,10.txt,Satura X,Juvenal,http://thelatinlibrary.com/juvenal/10.shtml,
1416,Classical,Decimus Iunius Iuvenalis,11.txt,Satura XI,Juvenal,http://thelatinlibrary.com/juvenal/11.shtml,
1417,Classical,Decimus Iunius Iuvenalis,12.txt,Satura XII,Juvenal,http://thelatinlibrary.com/juvenal/12.shtml,
1418,Classical,Decimus Iunius Iuvenalis,13.txt,Satura XIII,Juvenal,http://thelatinlibrary.com/juvenal/13.shtml,
1419,Classical,Decimus Iunius Iuvenalis,14.txt,Satura XIV,Juvenal,http://thelatinlibrary.com/juvenal/14.shtml,
1420,Classical,Decimus Iunius Iuvenalis,15.txt,Satura XV,Juvenal,http://thelatinlibrary.com/juvenal/15.shtml,
1421,Classical,Decimus Iunius Iuvenalis,16.txt,Satura XVI,Juvenal,http://thelatinlibrary.com/juvenal/16.shtml,
1422,Classical,Decimus Iunius Iuvenalis,2.txt,Satura II,Juvenal,http://thelatinlibrary.com/juvenal/2.shtml,
1423,Classical,Decimus Iunius Iuvenalis,3.txt,Satura III,Juvenal,http://thelatinlibrary.com/juvenal/3.shtml,
1424,Classical,Decimus Iunius Iuvenalis,4.txt,Satura IV,Juvenal,http://thelatinlibrary.com/juvenal/4.shtml,
1425,Classical,Decimus Iunius Iuvenalis,5.txt,Satura V,Juvenal,http://thelatinlibrary.com/juvenal/5.shtml,
1426,Classical,Decimus Iunius Iuvenalis,6.txt,Satura VI,Juvenal,http://thelatinlibrary.com/juvenal/6.shtml,
1427,Classical,Decimus Iunius Iuvenalis,7.txt,Satura VII,Juvenal,http://thelatinlibrary.com/juvenal/7.shtml,
1428,Classical,Decimus Iunius Iuvenalis,8.txt,Satura VIII,Juvenal,http://thelatinlibrary.com/juvenal/8.shtml,
1429,Classical,Decimus Iunius Iuvenalis,9.txt,Satura IX,Juvenal,http://thelatinlibrary.com/juvenal/9.shtml,
29,Classical,Decimus Magnus Ausonius,aus.mos.txt,Mosella,Ausonius,http://thelatinlibrary.com/aus.mos.html,
30,Classical,Decimus Magnus Ausonius,aus.sept.sent.txt,Septem Sapientum Sententiae,Ausonius,http://thelatinlibrary.com/aus.sept.sent.html,
1181,Neo-Latin,Desiderius Erasmus Roterodamus,antibarb.txt,Libri Antibarbarorum,Erasmus,http://thelatinlibrary.com/erasmus/antibarb.shtml,
1182,Neo-Latin,Desiderius Erasmus Roterodamus,coll.txt,Colloquia,Erasmus,http://thelatinlibrary.com/erasmus/coll.shtml,
1183,Neo-Latin,Desiderius Erasmus Roterodamus,ep.txt,Scripta Selecta,Erasmus,http://thelatinlibrary.com/erasmus/ep.shtml,
1184,Neo-Latin,Desiderius Erasmus Roterodamus,inst.txt,Institutio,Erasmus,http://thelatinlibrary.com/erasmus/inst.shtml,
1185,Neo-Latin,Desiderius Erasmus Roterodamus,laude.txt,de Laude Matrimonii,Erasmus,http://thelatinlibrary.com/erasmus/laude.shtml,
1186,Neo-Latin,Desiderius Erasmus Roterodamus,moriae.txt,Moriae Encomium,Erasmus,http://thelatinlibrary.com/erasmus/moriae.shtml,
1187,Neo-Latin,Desiderius Erasmus Roterodamus,querela.txt,Querela Pacis,Erasmus,http://thelatinlibrary.com/erasmus/querela.shtml,
160,Neo-Latin,Edmundus Halleius,halley.txt,IN VIRI PRAESTANTISSIMI ISAACI NEWTONI OPUS HOCCE MATHEMATICO-PHYSICUM SAECULI GENTISQUE NOSTRAE DECUS EGREGIUM,Edmond Halley,http://thelatinlibrary.com/halley.html,
119,Neo-Latin,Eduardus Forsett,forsett1.txt,Pedantius: Act I,Edward Forset,http://thelatinlibrary.com/forsett1.html,
120,Neo-Latin,Eduardus Forsett,forsett2.txt,Pedantius: Act II,Edward Forset,http://thelatinlibrary.com/forsett2.html,
93,Medieval,Egeria,egeria1.txt,Itinerarium Pars Prima,Egeria,http://thelatinlibrary.com/egeria1.html,
94,Medieval,Egeria,egeria2.txt,Itinerarium Pars Secunda,Egeria,http://thelatinlibrary.com/egeria2.html,
95,Medieval,Einhardus,ein.txt,VITA KAROLI MAGNI,Einhard,http://thelatinlibrary.com/ein.html,
519,Medieval,Einhardus,vitacaroli.txt,Vita Caroli IV,Einhard,http://thelatinlibrary.com/vitacaroli.html,
104,Medieval,Erchempertus,erchempert.txt,Historia Langabardorum Beneventarnorum,Erchempert,http://thelatinlibrary.com/erchempert.html,
195,Neo-Latin,Ernst Heinitz,jfkhonor.txt,Honores Academici Praesidi J. F. Kennedy Berolini Tributi,Ernst Heinitz,http://thelatinlibrary.com/jfkhonor.html,
106,Medieval,Eucherius Lugdunensis,eucherius.txt,De laude eremi,Saint Eucherius,http://thelatinlibrary.com/eucherius.html,
107,Medieval,Eugenius,eugenius.txt,METRUM PARHEMIACUM TRAGICUM,Eugenius,http://thelatinlibrary.com/eugenius.html,
108,Classical,Eugippius,eugippius.txt,VITA SANCTI SEVERINI,Eugippius,http://thelatinlibrary.com/eugippius.html,
1297,Classical,Eusebius Sophronius Hieronymus,contraioannem.txt,Contra Ioannem,Jerome,http://thelatinlibrary.com/jerome/contraioannem.html,
1298,Classical,Eusebius Sophronius Hieronymus,epistulae.txt,"Epistulae, 1-10",Jerome,http://thelatinlibrary.com/jerome/epistulae.html,
1299,Classical,Eusebius Sophronius Hieronymus,vitamalchus.txt,VITA MALCHI MONACHI CAPTIVI,Jerome,http://thelatinlibrary.com/jerome/vitamalchus.html,
1300,Classical,Eusebius Sophronius Hieronymus,vitapauli.txt,VITA PAULI,Jerome,http://thelatinlibrary.com/jerome/vitapauli.html,
1188,Classical,Eutropius,eutropius1.txt,Breviarium Liber I,Eutropius,http://thelatinlibrary.com/eutropius/eutropius1.shtml,
1189,Classical,Eutropius,eutropius10.txt,Breviarium Liber X,Eutropius,http://thelatinlibrary.com/eutropius/eutropius10.shtml,
1190,Classical,Eutropius,eutropius2.txt,Breviarium Liber II,Eutropius,http://thelatinlibrary.com/eutropius/eutropius2.shtml,
1191,Classical,Eutropius,eutropius3.txt,Breviarium Liber III,Eutropius,http://thelatinlibrary.com/eutropius/eutropius3.shtml,
1192,Classical,Eutropius,eutropius4.txt,Breviarium Liber IV,Eutropius,http://thelatinlibrary.com/eutropius/eutropius4.shtml,
1193,Classical,Eutropius,eutropius5.txt,Breviarium Liber V,Eutropius,http://thelatinlibrary.com/eutropius/eutropius5.shtml,
1194,Classical,Eutropius,eutropius6.txt,Breviarium Liber II,Eutropius,http://thelatinlibrary.com/eutropius/eutropius6.shtml,
1195,Classical,Eutropius,eutropius7.txt,Breviarium Liber VII,Eutropius,http://thelatinlibrary.com/eutropius/eutropius7.shtml,
1196,Classical,Eutropius,eutropius8.txt,Breviarium Liber VIII,Eutropius,http://thelatinlibrary.com/eutropius/eutropius8.shtml,
1197,Classical,Eutropius,eutropius9.txt,Breviarium Liber IX,Eutropius,http://thelatinlibrary.com/eutropius/eutropius9.shtml,
1208,Medieval,Fabius Planciades Fulgentius Afer,fulgentius1.txt,Mitologiarum Liber I,Fulgentius,http://thelatinlibrary.com/fulgentius/fulgentius1.shtml,
1209,Medieval,Fabius Planciades Fulgentius Afer,fulgentius2.txt,Mitologiarum Liber II,Fulgentius,http://thelatinlibrary.com/fulgentius/fulgentius2.shtml,
1210,Medieval,Fabius Planciades Fulgentius Afer,fulgentius3.txt,Mitologiarum Liber III,Fulgentius,http://thelatinlibrary.com/fulgentius/fulgentius3.shtml,
1211,Medieval,Fabius Planciades Fulgentius Afer,fulgentius4.txt,Expositio Sermonum Antiquorum,Fulgentius,http://thelatinlibrary.com/fulgentius/fulgentius4.shtml,
1212,Medieval,Fabius Planciades Fulgentius Afer,fulgentius5.txt,Expositio Virgilianae,Fulgentius,http://thelatinlibrary.com/fulgentius/fulgentius5.shtml,
112,Medieval,Falco Beneventanus,falcone.txt,Chronicon Beneventanum,Falcone of Benevento,http://thelatinlibrary.com/falcone.html,
1347,Classical,Flavius Petrus Sabbatius Iustinianus,codex1.txt,Codex: Liber I,Justinian I,http://thelatinlibrary.com/justinian/codex1.shtml,
1348,Classical,Flavius Petrus Sabbatius Iustinianus,codex10.txt,Codex: Liber X,Justinian I,http://thelatinlibrary.com/justinian/codex10.shtml,
1349,Classical,Flavius Petrus Sabbatius Iustinianus,codex11.txt,Codex: Liber XI,Justinian I,http://thelatinlibrary.com/justinian/codex11.shtml,
1350,Classical,Flavius Petrus Sabbatius Iustinianus,codex12.txt,Codex: Liber XII,Justinian I,http://thelatinlibrary.com/justinian/codex12.shtml,
1351,Classical,Flavius Petrus Sabbatius Iustinianus,codex2.txt,Codex: Liber II,Justinian I,http://thelatinlibrary.com/justinian/codex2.shtml,
1352,Classical,Flavius Petrus Sabbatius Iustinianus,codex3.txt,Codex: Liber III,Justinian I,http://thelatinlibrary.com/justinian/codex3.shtml,
1353,Classical,Flavius Petrus Sabbatius Iustinianus,codex4.txt,Codex: Liber IV,Justinian I,http://thelatinlibrary.com/justinian/codex4.shtml,
1354,Classical,Flavius Petrus Sabbatius Iustinianus,codex5.txt,Codex: Liber V,Justinian I,http://thelatinlibrary.com/justinian/codex5.shtml,
1355,Classical,Flavius Petrus Sabbatius Iustinianus,codex6.txt,Codex: Liber Vi,Justinian I,http://thelatinlibrary.com/justinian/codex6.shtml,
1356,Classical,Flavius Petrus Sabbatius Iustinianus,codex7.txt,Codex: Liber VII,Justinian I,http://thelatinlibrary.com/justinian/codex7.shtml,
1357,Classical,Flavius Petrus Sabbatius Iustinianus,codex8.txt,Codex: Liber VIII,Justinian I,http://thelatinlibrary.com/justinian/codex8.shtml,
1358,Classical,Flavius Petrus Sabbatius Iustinianus,codex9.txt,Codex: Liber IX,Justinian I,http://thelatinlibrary.com/justinian/codex9.shtml,
1359,Classical,Flavius Petrus Sabbatius Iustinianus,digest1.txt,Digesta seu Pandectae: Liber I,Justinian I,http://thelatinlibrary.com/justinian/digest1.shtml,
1360,Classical,Flavius Petrus Sabbatius Iustinianus,digest10.txt,Digesta seu Pandectae: Liber X,Justinian I,http://thelatinlibrary.com/justinian/digest10.shtml,
1361,Classical,Flavius Petrus Sabbatius Iustinianus,digest11.txt,Digesta seu Pandectae: Liber XI,Justinian I,http://thelatinlibrary.com/justinian/digest11.shtml,
1362,Classical,Flavius Petrus Sabbatius Iustinianus,digest12.txt,Digesta seu Pandectae: Liber XI,Justinian I,http://thelatinlibrary.com/justinian/digest12.shtml,
1363,Classical,Flavius Petrus Sabbatius Iustinianus,digest13.txt,Digesta seu Pandectae: Liber XIII,Justinian I,http://thelatinlibrary.com/justinian/digest13.shtml,
1364,Classical,Flavius Petrus Sabbatius Iustinianus,digest14.txt,Digesta seu Pandectae: Liber XIV,Justinian I,http://thelatinlibrary.com/justinian/digest14.shtml,
1365,Classical,Flavius Petrus Sabbatius Iustinianus,digest15.txt,Digesta seu Pandectae: Liber XV,Justinian I,http://thelatinlibrary.com/justinian/digest15.shtml,
1366,Classical,Flavius Petrus Sabbatius Iustinianus,digest16.txt,Digesta seu Pandectae: Liber XVI,Justinian I,http://thelatinlibrary.com/justinian/digest16.shtml,
1367,Classical,Flavius Petrus Sabbatius Iustinianus,digest17.txt,Digesta seu Pandectae: Liber XVII,Justinian I,http://thelatinlibrary.com/justinian/digest17.shtml,
1368,Classical,Flavius Petrus Sabbatius Iustinianus,digest18.txt,Digesta seu Pandectae: Liber XVIII,Justinian I,http://thelatinlibrary.com/justinian/digest18.shtml,
1369,Classical,Flavius Petrus Sabbatius Iustinianus,digest19.txt,Digesta seu Pandectae: Liber XIX,Justinian I,http://thelatinlibrary.com/justinian/digest19.shtml,
1370,Classical,Flavius Petrus Sabbatius Iustinianus,digest2.txt,Digesta seu Pandectae: Liber II,Justinian I,http://thelatinlibrary.com/justinian/digest2.shtml,
1371,Classical,Flavius Petrus Sabbatius Iustinianus,digest20.txt,Digesta seu Pandectae: Liber XXX,Justinian I,http://thelatinlibrary.com/justinian/digest20.shtml,
1372,Classical,Flavius Petrus Sabbatius Iustinianus,digest21.txt,Digesta seu Pandectae: Liber XXI,Justinian I,http://thelatinlibrary.com/justinian/digest21.shtml,
1373,Classical,Flavius Petrus Sabbatius Iustinianus,digest22.txt,Digesta seu Pandectae: Liber XXII,Justinian I,http://thelatinlibrary.com/justinian/digest22.shtml,
1374,Classical,Flavius Petrus Sabbatius Iustinianus,digest23.txt,Digesta seu Pandectae: Liber XXIII,Justinian I,http://thelatinlibrary.com/justinian/digest23.shtml,
1375,Classical,Flavius Petrus Sabbatius Iustinianus,digest24.txt,Digesta seu Pandectae: Liber XXIV,Justinian I,http://thelatinlibrary.com/justinian/digest24.shtml,
1376,Classical,Flavius Petrus Sabbatius Iustinianus,digest25.txt,Digesta seu Pandectae: Liber XXV,Justinian I,http://thelatinlibrary.com/justinian/digest25.shtml,
1377,Classical,Flavius Petrus Sabbatius Iustinianus,digest26.txt,Digesta seu Pandectae: Liber XXVI,Justinian I,http://thelatinlibrary.com/justinian/digest26.shtml,
1378,Classical,Flavius Petrus Sabbatius Iustinianus,digest27.txt,Digesta seu Pandectae: Liber XXVII,Justinian I,http://thelatinlibrary.com/justinian/digest27.shtml,
1379,Classical,Flavius Petrus Sabbatius Iustinianus,digest28.txt,Digesta seu Pandectae: Liber XXVIII,Justinian I,http://thelatinlibrary.com/justinian/digest28.shtml,
1380,Classical,Flavius Petrus Sabbatius Iustinianus,digest29.txt,Digesta seu Pandectae: Liber XXIX,Justinian I,http://thelatinlibrary.com/justinian/digest29.shtml,
1381,Classical,Flavius Petrus Sabbatius Iustinianus,digest3.txt,Digesta seu Pandectae: Liber IIII,Justinian I,http://thelatinlibrary.com/justinian/digest3.shtml,
1382,Classical,Flavius Petrus Sabbatius Iustinianus,digest30.txt,Digesta seu Pandectae: Liber XXX,Justinian I,http://thelatinlibrary.com/justinian/digest30.shtml,
1383,Classical,Flavius Petrus Sabbatius Iustinianus,digest31.txt,Digesta seu Pandectae: Liber XXXI,Justinian I,http://thelatinlibrary.com/justinian/digest31.shtml,
1384,Classical,Flavius Petrus Sabbatius Iustinianus,digest32.txt,Digesta seu Pandectae: Liber XXXII,Justinian I,http://thelatinlibrary.com/justinian/digest32.shtml,
1385,Classical,Flavius Petrus Sabbatius Iustinianus,digest33.txt,Digesta seu Pandectae: Liber XXXIII,Justinian I,http://thelatinlibrary.com/justinian/digest33.shtml,
1386,Classical,Flavius Petrus Sabbatius Iustinianus,digest34.txt,Digesta seu Pandectae: Liber XXXIV,Justinian I,http://thelatinlibrary.com/justinian/digest34.shtml,
1387,Classical,Flavius Petrus Sabbatius Iustinianus,digest35.txt,Digesta seu Pandectae: Liber XXXV,Justinian I,http://thelatinlibrary.com/justinian/digest35.shtml,
1388,Classical,Flavius Petrus Sabbatius Iustinianus,digest36.txt,Digesta seu Pandectae: Liber XXXVI,Justinian I,http://thelatinlibrary.com/justinian/digest36.shtml,
1389,Classical,Flavius Petrus Sabbatius Iustinianus,digest37.txt,Digesta seu Pandectae: Liber XXXVII,Justinian I,http://thelatinlibrary.com/justinian/digest37.shtml,
1390,Classical,Flavius Petrus Sabbatius Iustinianus,digest38.txt,Digesta seu Pandectae: Liber XXXVIII,Justinian I,http://thelatinlibrary.com/justinian/digest38.shtml,
1391,Classical,Flavius Petrus Sabbatius Iustinianus,digest39.txt,Digesta seu Pandectae: Liber XXXIX,Justinian I,http://thelatinlibrary.com/justinian/digest39.shtml,
1392,Classical,Flavius Petrus Sabbatius Iustinianus,digest4.txt,Digesta seu Pandectae: Liber IV,Justinian I,http://thelatinlibrary.com/justinian/digest4.shtml,
1393,Classical,Flavius Petrus Sabbatius Iustinianus,digest40.txt,Digesta seu Pandectae: Liber LX,Justinian I,http://thelatinlibrary.com/justinian/digest40.shtml,
1394,Classical,Flavius Petrus Sabbatius Iustinianus,digest41.txt,Digesta seu Pandectae: Liber LXI,Justinian I,http://thelatinlibrary.com/justinian/digest41.shtml,
1395,Classical,Flavius Petrus Sabbatius Iustinianus,digest42.txt,Digesta seu Pandectae: Liber LXII,Justinian I,http://thelatinlibrary.com/justinian/digest42.shtml,
1396,Classical,Flavius Petrus Sabbatius Iustinianus,digest43.txt,Digesta seu Pandectae: Liber LXIII,Justinian I,http://thelatinlibrary.com/justinian/digest43.shtml,
1397,Classical,Flavius Petrus Sabbatius Iustinianus,digest44.txt,Digesta seu Pandectae: Liber LXIV,Justinian I,http://thelatinlibrary.com/justinian/digest44.shtml,
1398,Classical,Flavius Petrus Sabbatius Iustinianus,digest45.txt,Digesta seu Pandectae: Liber XLV,Justinian I,http://thelatinlibrary.com/justinian/digest45.shtml,
1399,Classical,Flavius Petrus Sabbatius Iustinianus,digest46.txt,Digesta seu Pandectae: Liber LXVI,Justinian I,http://thelatinlibrary.com/justinian/digest46.shtml,
1400,Classical,Flavius Petrus Sabbatius Iustinianus,digest47.txt,Digesta seu Pandectae: Liber XLVII,Justinian I,http://thelatinlibrary.com/justinian/digest47.shtml,
1401,Classical,Flavius Petrus Sabbatius Iustinianus,digest48.txt,Digesta seu Pandectae: Liber XLVIII,Justinian I,http://thelatinlibrary.com/justinian/digest48.shtml,
1402,Classical,Flavius Petrus Sabbatius Iustinianus,digest49.txt,Digesta seu Pandectae: Liber XLI,Justinian I,http://thelatinlibrary.com/justinian/digest49.shtml,
1403,Classical,Flavius Petrus Sabbatius Iustinianus,digest5.txt,Digesta seu Pandectae: Liber V,Justinian I,http://thelatinlibrary.com/justinian/digest5.shtml,
1404,Classical,Flavius Petrus Sabbatius Iustinianus,digest50.txt,Digesta seu Pandectae: Liber L,Justinian I,http://thelatinlibrary.com/justinian/digest50.shtml,
1405,Classical,Flavius Petrus Sabbatius Iustinianus,digest6.txt,Digesta seu Pandectae: Liber VI,Justinian I,http://thelatinlibrary.com/justinian/digest6.shtml,
1406,Classical,Flavius Petrus Sabbatius Iustinianus,digest7.txt,Digesta seu Pandectae: Liber VII,Justinian I,http://thelatinlibrary.com/justinian/digest7.shtml,
1407,Classical,Flavius Petrus Sabbatius Iustinianus,digest8.txt,Digesta seu Pandectae: Liber VIII,Justinian I,http://thelatinlibrary.com/justinian/digest8.shtml,
1408,Classical,Flavius Petrus Sabbatius Iustinianus,digest9.txt,Digesta seu Pandectae: Liber IX,Justinian I,http://thelatinlibrary.com/justinian/digest9.shtml,
1409,Classical,Flavius Petrus Sabbatius Iustinianus,institutes.proem.txt,The Institutes of Justinian: Introduction,Justinian I,http://thelatinlibrary.com/justinian/institutes.proem.shtml,
1410,Classical,Flavius Petrus Sabbatius Iustinianus,institutes1.txt,"The Institutes of Justinian, Book 1",Justinian I,http://thelatinlibrary.com/justinian/institutes1.shtml,
1411,Classical,Flavius Petrus Sabbatius Iustinianus,institutes2.txt,"The Institutes of Justinian, Book 1",Justinian I,http://thelatinlibrary.com/justinian/institutes2.shtml,
1412,Classical,Flavius Petrus Sabbatius Iustinianus,institutes3.txt,"The Institutes of Justinian, Book 3",Justinian I,http://thelatinlibrary.com/justinian/institutes3.shtml,
1413,Classical,Flavius Petrus Sabbatius Iustinianus,institutes4.txt,"The Institutes of Justinian, Book 4",Justinian I,http://thelatinlibrary.com/justinian/institutes4.shtml,
502,Classical,Flavius Vegetius Renatus,vegetius1.txt,Epitoma rei militaris Liber I,Vegetius,http://thelatinlibrary.com/vegetius1.html,
503,Classical,Flavius Vegetius Renatus,vegetius2.txt,Epitoma rei militaris Liber II,Vegetius,http://thelatinlibrary.com/vegetius2.html,
504,Classical,Flavius Vegetius Renatus,vegetius3.txt,Epitoma rei militaris Liber III,Vegetius,http://thelatinlibrary.com/vegetius3.html,
505,Classical,Flavius Vegetius Renatus,vegetius4.txt,Epitoma rei militaris Liber IV,Vegetius,http://thelatinlibrary.com/vegetius4.html,
842,Neo-Latin,Franciscus Baconus de Verulamio,bacon.distributio.txt,Distributio,Bacon,http://thelatinlibrary.com/bacon/bacon.distributio.shtml,
843,Neo-Latin,Franciscus Baconus de Verulamio,bacon.epistola.txt,Epistola,Bacon,http://thelatinlibrary.com/bacon/bacon.epistola.shtml,
844,Neo-Latin,Franciscus Baconus de Verulamio,bacon.hist1.txt,Historia Regni Henrici Septimi Regis Angliae: Liber I,Bacon,http://thelatinlibrary.com/bacon/bacon.hist1.shtml,
845,Neo-Latin,Franciscus Baconus de Verulamio,bacon.hist10.txt,Historia Regni Henrici Septimi Regis Angliae: Liber X,Bacon,http://thelatinlibrary.com/bacon/bacon.hist10.shtml,
846,Neo-Latin,Franciscus Baconus de Verulamio,bacon.hist11.txt,Historia Regni Henrici Septimi Regis Angliae: Liber XI,Bacon,http://thelatinlibrary.com/bacon/bacon.hist11.shtml,
847,Neo-Latin,Franciscus Baconus de Verulamio,bacon.hist2.txt,Historia Regni Henrici Septimi Regis Angliae: Liber II,Bacon,http://thelatinlibrary.com/bacon/bacon.hist2.shtml,
848,Neo-Latin,Franciscus Baconus de Verulamio,bacon.hist3.txt,Historia Regni Henrici Septimi Regis Angliae: Liber III,Bacon,http://thelatinlibrary.com/bacon/bacon.hist3.shtml,
849,Neo-Latin,Franciscus Baconus de Verulamio,bacon.hist4.txt,Historia Regni Henrici Septimi Regis Angliae: Liber IV,Bacon,http://thelatinlibrary.com/bacon/bacon.hist4.shtml,
850,Neo-Latin,Franciscus Baconus de Verulamio,bacon.hist5.txt,Historia Regni Henrici Septimi Regis Angliae: Liber V,Bacon,http://thelatinlibrary.com/bacon/bacon.hist5.shtml,
851,Neo-Latin,Franciscus Baconus de Verulamio,bacon.hist6.txt,Historia Regni Henrici Septimi Regis Angliae: Liber VI,Bacon,http://thelatinlibrary.com/bacon/bacon.hist6.shtml,
852,Neo-Latin,Franciscus Baconus de Verulamio,bacon.hist7.txt,Historia Regni Henrici Septimi Regis Angliae: Liber VII,Bacon,http://thelatinlibrary.com/bacon/bacon.hist7.shtml,
853,Neo-Latin,Franciscus Baconus de Verulamio,bacon.hist8.txt,Historia Regni Henrici Septimi Regis Angliae: Liber VIII,Bacon,http://thelatinlibrary.com/bacon/bacon.hist8.shtml,
854,Neo-Latin,Franciscus Baconus de Verulamio,bacon.hist9.txt,Historia Regni Henrici Septimi Regis Angliae: Liber IX,Bacon,http://thelatinlibrary.com/bacon/bacon.hist9.shtml,
855,Neo-Latin,Franciscus Baconus de Verulamio,bacon.intro.txt,Novum Organum: Introductio,Bacon,http://thelatinlibrary.com/bacon/bacon.intro.shtml,
856,Neo-Latin,Franciscus Baconus de Verulamio,bacon.liber1.txt,Novum Organum: Liber I,Bacon,http://thelatinlibrary.com/bacon/bacon.liber1.shtml,
857,Neo-Latin,Franciscus Baconus de Verulamio,bacon.liber2.txt,Novum Organum: Liber II,Bacon,http://thelatinlibrary.com/bacon/bacon.liber2.shtml,
858,Neo-Latin,Franciscus Baconus de Verulamio,bacon.praefatio.txt,Novum Organum: Praefatio,Bacon,http://thelatinlibrary.com/bacon/bacon.praefatio.shtml,
859,Neo-Latin,Franciscus Baconus de Verulamio,bacon.praefatio2.txt,Novum Organum: Praefatio II,Bacon,http://thelatinlibrary.com/bacon/bacon.praefatio2.shtml,
860,Neo-Latin,Franciscus Baconus de Verulamio,bacon.sermones.txt,Sermones Fideles sive Interiora Rerum,Bacon,http://thelatinlibrary.com/bacon/bacon.sermones.shtml,
861,Neo-Latin,Franciscus Baconus de Verulamio,bacon.titlepage.txt,Novum Organum,Bacon,http://thelatinlibrary.com/bacon/bacon.titlepage.shtml,
279,Neo-Latin,Franciscus Patricius,patricius1.txt,Panaugiae I,Francesco Patrizi,http://thelatinlibrary.com/patricius1.html,
280,Neo-Latin,Franciscus Patricius,patricius2.txt,Panaugiae II,Francesco Patrizi,http://thelatinlibrary.com/patricius2.html,
289,Neo-Latin,Franciscus Petrarca,petrarch.txt,Index,Petrarch,http://thelatinlibrary.com/petrarch.html,
286,Neo-Latin,Franciscus Petrarca,petrarch.ep1.txt,Epistula M. Tullio Ciceroni,Petrarch,http://thelatinlibrary.com/petrarch.ep1.html,
287,Neo-Latin,Franciscus Petrarca,petrarch.numa.txt,Numa Pompilius,Petrarch,http://thelatinlibrary.com/petrarch.numa.html,
288,Neo-Latin,Franciscus Petrarca,petrarch.rom.txt,Romulus,Petrarch,http://thelatinlibrary.com/petrarch.rom.html,
290,Neo-Latin,Franciscus Petrarca,petrarchmedicus.txt,Contra Medicum Quendam,Petrarch,http://thelatinlibrary.com/petrarchmedicus.html,
124,,Frodebertus et Importunus,frodebertus.txt,Carmina,,http://thelatinlibrary.com/frodebertus.html,
126,Medieval,Fulbertus Cartonensis,fulbert.txt,DE LUSCINIA,"Saint Fulbert, Bishop of Chartres",http://thelatinlibrary.com/fulbert.html,
127,Classical,Gaius,gaius1.txt,Commentarius Primus,Gaius,http://thelatinlibrary.com/gaius1.html,
